AAD,ABS,ACCC,ACorn,AF,AOff,AP,APass,AR,AS,ASOT,AST,ASaves,AT,ATack,AY,Attendance,Date,FTAG,FTHG,GameID,HAD,HBS,HCCC,HCorn,HF,HOff,HP,HPass,HR,HS,HSOT,HST,HSaves,HT,HTack,HY,League
41,1,0,4,15,4,37.3,57.7,0,9,4,4,3,FC Augsburg,62.5,3,"37,600.","2:30pm, Saturday 27th October 2018.",2,1,395032,59,1,0,5,15,1,62.7,78,0,17,12,4,2,Hannover 96,61.1,2, German Bundesliga
38.9,2,2,4,12,4,31.7,53.6,0,6,4,0,2,Schalke,68.2,2,"41,939.","2:30pm, Sunday 28th October 2018.",0,0,395033,61.1,6,0,7,12,4,68.3,77.2,0,15,7,2,0,RB Leipzig,42.1,3, German Bundesliga
48.1,4,6,6,9,1,40.1,79,0,18,2,12,3,Bayer Leverkusen,60,2,"40,400.","5:00pm, Sunday 28th October 2018.",6,2,395034,51.9,3,1,6,9,0,59.9,84.5,0,14,5,6,6,Werder Bremen,63.6,2, German Bundesliga
61.5,3,0,10,9,1,58.9,87.6,0,10,5,2,4,M'gladbach,40,1,"24,000.","7:30pm, Friday 26th October 2018.",1,3,395035,38.5,3,0,3,9,0,41.1,81.2,0,13,3,7,1,SC Freiburg,78.6,1, German Bundesliga
44.8,1,1,3,12,0,25.9,64.4,1,6,5,0,6,Stuttgart,55.6,1,"30,150.","5:30pm, Saturday 27th October 2018.",0,4,395036,55.2,3,3,6,12,1,74.1,90.2,0,23,10,10,0,Hoffenheim,55.6,1, German Bundesliga
66.7,4,1,6,8,1,63.6,83.7,0,14,6,4,4,Werder Bremen,52.4,2,"25,105.","5:00pm, Sunday 4th November 2018.",1,2,395037,33.3,1,3,3,8,6,36.4,74.4,0,14,7,6,3,Mainz,33.3,0, German Bundesliga
31,3,1,7,7,1,41.3,75.6,0,10,3,4,8,Hoffenheim,61.5,2,"27,589.","2:30pm, Saturday 3rd November 2018.",4,1,395038,69,6,2,6,7,4,58.7,82.5,0,20,5,9,0,Bayer Leverkusen,77.8,0, German Bundesliga
53.8,1,1,4,18,0,42.5,78.6,0,13,6,6,4,Fortuna Dusseldorf,54.5,2,"54,022.","2:30pm, Sunday 4th November 2018.",0,3,395039,46.2,6,3,11,18,0,57.5,88.5,0,20,7,7,6,M'gladbach,57.1,1, German Bundesliga
58.1,3,1,6,16,0,43.5,70.8,0,15,7,5,2,FC Nurnberg,76.2,3,"30,660.","2:30pm, Saturday 3rd November 2018.",2,2,395040,41.9,3,4,6,16,0,56.5,79.1,0,16,9,4,3,FC Augsburg,70.6,3, German Bundesliga
48,5,1,2,9,2,28.1,72.9,0,10,4,1,5,SC Freiburg,82.4,1,"75,000.","2:30pm, Saturday 3rd November 2018.",1,1,395041,52,11,2,14,9,1,71.9,88.6,0,24,7,6,0,Bayern Munich,60,1, German Bundesliga
52,8,2,7,10,1,42.2,79,0,19,5,6,3,Hannover 96,60,3,"61,959.","2:30pm, Saturday 3rd November 2018.",1,3,395042,48,6,3,7,10,2,57.8,86.4,0,15,3,6,5,Schalke,68.4,2, German Bundesliga
51.6,4,7,7,6,2,52,78.2,0,23,8,11,5,RB Leipzig,61.9,1,"50,382.","5:30pm, Saturday 3rd November 2018.",3,0,395043,48.4,3,3,4,6,4,48,75.8,0,13,5,5,9,Hertha Berlin,40.9,2, German Bundesliga
49.1,3,5,3,4,1,47.1,75.1,0,15,5,7,0,Eintracht Frankfurt,47.4,2,"58,016.","7:30pm, Friday 2nd November 2018.",3,0,395044,50.9,2,1,1,4,4,52.9,78.3,0,10,8,0,4,Stuttgart,64.3,1, German Bundesliga
36.4,5,1,14,7,2,56.6,83.4,0,12,6,1,3,Borussia Dortmund,58.8,2,"30,000.","2:30pm, Saturday 3rd November 2018.",1,0,395045,63.6,4,0,6,7,4,43.4,78.6,0,12,5,3,0,Wolfsburg,68.2,0, German Bundesliga
57.1,4,2,9,14,0,49.5,72.6,0,15,7,4,3,Stuttgart,66.7,0,"50,000.","2:30pm, Saturday 10th November 2018.",2,0,395046,42.9,1,0,3,14,1,50.5,75,0,10,6,3,2,FC Nurnberg,61.5,1, German Bundesliga
31.6,4,2,6,4,5,57,84.6,0,10,3,3,1,Bayern Munich,35,3,"81,365.","5:30pm, Saturday 10th November 2018.",2,3,395047,68.4,1,2,0,4,1,43,80.4,0,11,5,5,1,Borussia Dortmund,71.4,3, German Bundesliga
62.1,1,1,4,7,3,49.2,74.4,0,5,3,1,1,Schalke,37.5,2,"50,700.","5:00pm, Sunday 11th November 2018.",0,3,395048,37.9,2,4,10,7,3,50.8,76.9,0,14,8,4,1,Eintracht Frankfurt,61.1,0, German Bundesliga
44.4,1,1,6,16,0,51.6,82,1,10,3,6,5,Hertha Berlin,66.7,1,"39,743.","2:30pm, Saturday 10th November 2018.",1,4,395049,55.6,1,4,2,16,4,48.4,82.6,0,20,10,9,5,Fortuna Dusseldorf,38.5,1, German Bundesliga
56.7,2,3,5,16,0,69.8,81.6,0,19,8,9,2,Wolfsburg,66.7,2,"35,800.","7:30pm, Friday 9th November 2018.",1,2,395050,43.3,1,2,3,16,1,30.2,68.9,0,10,5,4,8,Hannover 96,56.3,4, German Bundesliga
53.3,0,1,3,12,7,57.1,83,0,6,4,2,3,Bayer Leverkusen,61.5,1,"36,155.","2:30pm, Sunday 11th November 2018.",0,3,395051,46.7,3,4,4,12,2,42.9,73.7,0,14,5,6,2,RB Leipzig,66.7,0, German Bundesliga
50,2,3,5,8,7,46,83.4,0,16,8,6,4,M'gladbach,61.5,0,"42,100.","2:30pm, Saturday 10th November 2018.",3,1,395052,50,7,1,9,8,3,54,82.1,0,20,8,5,3,Werder Bremen,73.3,0, German Bundesliga
48.8,2,0,4,20,0,42.2,70.3,0,12,1,9,3,Mainz,53.3,1,"24,000.","2:30pm, Saturday 10th November 2018.",3,1,395053,51.2,2,4,3,20,2,57.8,76.9,0,15,9,4,6,SC Freiburg,64.7,2, German Bundesliga
57.1,3,1,6,14,2,50,82,0,22,12,7,5,FC Augsburg,69.2,1,"27,009.","2:30pm, Saturday 10th November 2018.",1,2,395054,42.9,3,1,6,14,0,50,84.1,0,18,8,7,6,Hoffenheim,40,1, German Bundesliga
48.4,2,1,5,8,2,65.6,86,0,11,2,7,6,Borussia Dortmund,63.2,1,"33,305.","2:30pm, Saturday 24th November 2018.",2,1,395055,51.6,5,0,6,8,4,34.4,72.5,0,15,3,7,5,Mainz,91.7,2, German Bundesliga
52.4,2,1,9,13,0,40.3,73.9,0,10,6,2,2,Stuttgart,61.5,3,"24,632.","7:30pm, Friday 23rd November 2018.",0,2,395056,47.6,4,3,6,13,3,59.7,84.2,0,17,9,4,2,Bayer Leverkusen,80,3, German Bundesliga
36.4,2,1,5,9,4,37.8,78.9,0,6,1,3,2,Hannover 96,50,1,"48,692.","5:00pm, Sunday 25th November 2018.",1,4,395057,63.6,7,2,5,9,3,62.2,88.6,0,20,7,6,2,M'gladbach,68.4,1, German Bundesliga
50,4,6,5,4,3,40.5,68.8,0,15,4,7,9,Eintracht Frankfurt,75,2,"30,660.","2:30pm, Saturday 24th November 2018.",3,1,395058,50,6,1,8,4,5,59.5,79.8,0,25,9,10,4,FC Augsburg,68.2,1, German Bundesliga
46.2,1,1,2,5,1,21.5,66.1,0,9,3,5,2,Fortuna Dusseldorf,45.5,1,"75,000.","2:30pm, Saturday 24th November 2018.",3,3,395059,53.8,4,4,9,5,2,78.5,89.4,0,17,8,5,2,Bayern Munich,50,0, German Bundesliga
45.8,2,1,2,7,1,44.6,81,1,12,4,6,5,FC Nurnberg,66.7,0,"62,271.","5:30pm, Saturday 24th November 2018.",2,5,395060,54.2,3,3,7,7,2,55.4,85.3,0,20,7,10,4,Schalke,63.2,1, German Bundesliga
51.6,2,2,5,9,3,42.5,74.4,0,13,5,6,5,Hoffenheim,55.6,2,"44,508.","2:30pm, Saturday 24th November 2018.",3,3,395061,48.4,3,2,8,9,2,57.5,83.6,0,23,12,8,2,Hertha Berlin,64.3,1, German Bundesliga
39.4,4,1,3,7,1,53.4,81.2,0,19,7,8,8,Werder Bremen,76.9,2,"24,000.","2:30pm, Sunday 25th November 2018.",1,1,395062,60.6,5,3,6,7,3,46.6,79.6,0,23,9,9,7,SC Freiburg,60,0, German Bundesliga
60,3,1,9,11,0,54.5,73,0,9,2,4,3,RB Leipzig,68.2,2,"22,832.","2:30pm, Saturday 24th November 2018.",0,1,395063,40,0,1,2,11,2,45.5,71.6,0,5,2,3,4,Wolfsburg,53.8,1, German Bundesliga
43.6,5,0,6,15,0,69.6,77.4,0,20,9,6,3,Bayer Leverkusen,66.7,2,"32,238.","7:30pm, Monday 3rd December 2018.",1,1,395064,56.4,4,1,3,15,1,30.4,45.6,0,11,3,4,5,FC Nurnberg,52.6,3, German Bundesliga
58.3,0,0,3,7,1,32.6,80.6,0,5,4,1,2,SC Freiburg,60.9,1,"81,365.","2:30pm, Saturday 1st December 2018.",0,2,395065,41.7,3,1,2,7,1,67.4,90.6,0,11,4,4,1,Borussia Dortmund,72.2,1, German Bundesliga
44.1,4,3,3,11,4,45.7,60.9,0,12,5,3,1,Wolfsburg,60,7,"48,000.","5:00pm, Sunday 2nd December 2018.",2,1,395066,55.9,3,3,9,11,2,54.3,66.3,0,13,8,2,1,Eintracht Frankfurt,45.5,3, German Bundesliga
59,5,0,5,8,2,48.3,81.6,0,15,7,3,7,Mainz,66.7,1,"37,091.","7:30pm, Friday 30th November 2018.",1,0,395067,41,8,1,12,8,1,51.7,81.1,0,20,5,7,2,Fortuna Dusseldorf,68.4,1, German Bundesliga
62.8,2,3,6,11,3,40,67.4,0,13,3,8,2,Hertha Berlin,66.7,3,"35,800.","2:30pm, Saturday 1st December 2018.",2,0,395068,37.2,5,2,3,11,1,60,79.7,0,11,4,2,5,Hannover 96,75,2, German Bundesliga
44,1,1,4,9,3,54.4,84.2,0,7,2,4,4,M'gladbach,60,2,"41,939.","2:30pm, Sunday 2nd December 2018.",0,2,395069,56,3,3,5,9,1,45.6,80.7,0,14,5,6,4,RB Leipzig,50,2, German Bundesliga
58.1,4,5,10,14,1,56,84.6,0,17,8,5,2,Bayern Munich,45.5,2,"42,100.","2:30pm, Saturday 1st December 2018.",2,1,395070,41.9,3,1,3,14,2,44,78.5,1,8,2,3,3,Werder Bremen,41.7,1, German Bundesliga
53.6,2,2,10,14,1,50.8,81,0,15,8,5,6,Schalke,46.2,3,"30,000.","5:30pm, Saturday 1st December 2018.",1,1,395071,46.4,5,1,4,14,3,49.2,78.5,0,20,8,7,4,Hoffenheim,55,3, German Bundesliga
50.9,7,2,8,12,1,63.7,77.3,0,18,7,4,2,FC Augsburg,60,2,"52,739.","2:30pm, Saturday 1st December 2018.",0,1,395072,49.1,5,0,3,12,3,36.3,64.9,0,14,6,3,4,Stuttgart,81.3,4, German Bundesliga
48.9,1,3,1,13,1,30.1,65.1,1,11,7,3,4,Hannover 96,35,1,"23,305.","2:30pm, Sunday 9th December 2018.",1,1,395073,51.1,12,3,9,13,2,69.9,84.9,0,28,11,5,2,Mainz,45.5,4, German Bundesliga
32.5,5,0,2,11,1,37.3,67.2,0,14,8,1,6,FC Augsburg,68.8,2,"25,558.","2:30pm, Saturday 8th December 2018.",0,1,395074,67.5,7,1,4,11,1,62.7,79.5,0,21,7,7,1,Bayer Leverkusen,72.2,1, German Bundesliga
46.7,1,1,4,8,4,28.7,77.1,1,7,4,2,5,Stuttgart,63.6,2,"48,590.","5:00pm, Sunday 9th December 2018.",0,3,395075,53.3,9,3,7,8,5,71.3,91.3,0,23,7,7,2,M'gladbach,80,2, German Bundesliga
47.4,1,0,1,9,1,23.8,70.7,0,4,2,1,6,FC Nurnberg,55.6,0,"75,000.","2:30pm, Saturday 8th December 2018.",0,3,395076,52.6,5,2,11,9,2,76.2,92.6,0,21,8,8,1,Bayern Munich,58.3,1, German Bundesliga
50,2,2,1,15,1,53.3,85,0,9,4,3,2,Borussia Dortmund,84.2,3,"61,767.","2:30pm, Saturday 8th December 2018.",2,1,395077,50,1,1,3,15,1,46.7,85,0,6,2,3,1,Schalke,52.2,4, German Bundesliga
50,7,1,9,18,3,60.9,78,0,18,7,4,3,Eintracht Frankfurt,58.3,0,"42,578.","5:30pm, Saturday 8th December 2018.",0,1,395078,50,0,0,5,18,5,39.1,71.4,0,7,3,4,4,Hertha Berlin,46.7,1, German Bundesliga
51.4,3,1,4,14,1,30.7,74.6,0,12,6,3,6,Fortuna Dusseldorf,100,4,"41,500.","7:30pm, Friday 7th December 2018.",1,3,395079,48.6,5,2,6,14,0,69.3,87.8,0,22,8,9,2,Werder Bremen,85.7,3, German Bundesliga
60.9,6,1,12,10,2,58.8,71.9,0,16,6,4,6,RB Leipzig,78.6,2,"23,800.","2:30pm, Saturday 8th December 2018.",0,3,395080,39.1,2,1,3,10,3,41.2,66.5,0,12,1,9,4,SC Freiburg,60,1, German Bundesliga
60.9,9,2,4,9,0,47.6,81.5,0,19,4,6,2,Hoffenheim,60,2,"20,602.","2:30pm, Saturday 8th December 2018.",2,2,395081,39.1,2,0,6,9,1,52.4,83.4,0,10,5,3,4,Wolfsburg,52.9,1, German Bundesliga
65.9,2,1,3,13,1,53.6,78.5,0,10,4,4,0,Wolfsburg,62.5,1,"29,604.","7:30pm, Friday 14th December 2018.",2,0,395082,34.1,2,0,6,13,2,46.4,74.5,0,11,9,0,2,FC Nurnberg,64.3,2, German Bundesliga
42.4,2,0,10,12,1,47.8,82.6,0,11,4,5,6,Werder Bremen,83.3,4,"81,365.","5:30pm, Saturday 15th December 2018.",1,2,395083,57.6,1,4,4,12,3,52.2,84.4,0,16,6,9,4,Borussia Dortmund,64.3,1, German Bundesliga
43.5,2,1,7,10,5,52.9,74.2,0,11,3,6,5,Bayer Leverkusen,31.6,2,"46,500.","5:00pm, Sunday 16th December 2018.",1,2,395084,56.5,2,4,10,10,1,47.1,74.8,0,17,8,7,4,Eintracht Frankfurt,70.6,6, German Bundesliga
46.7,3,1,7,17,3,51.5,74.6,0,15,7,5,8,Schalke,63.6,1,"27,233.","2:30pm, Saturday 15th December 2018.",1,1,395085,53.3,4,3,6,17,2,48.5,70.2,0,15,2,9,4,FC Augsburg,45.8,2, German Bundesliga
50,1,1,1,13,0,63.4,83.7,0,6,3,2,7,SC Freiburg,63.6,1,"39,301.","2:30pm, Saturday 15th December 2018.",0,2,395086,50,4,4,4,13,1,36.6,75.5,0,21,9,8,2,Fortuna Dusseldorf,53.3,2, German Bundesliga
56.5,7,3,14,9,2,72,91.3,0,33,12,14,0,Bayern Munich,50,0,"49,000.","2:30pm, Saturday 15th December 2018.",4,0,395087,43.5,0,1,0,9,0,28,73.9,0,3,3,0,10,Hannover 96,42.9,1, German Bundesliga
50,2,2,2,10,2,56.9,78.6,0,12,5,5,4,Mainz,66.7,3,"30,136.","2:30pm, Sunday 16th December 2018.",1,4,395088,50,3,5,6,10,1,43.1,68.9,0,18,8,7,4,RB Leipzig,52.6,3, German Bundesliga
40.7,1,1,2,9,3,38.3,71,0,6,4,1,6,M'gladbach,45.5,2,"30,150.","2:30pm, Saturday 15th December 2018.",0,0,395089,59.3,3,5,6,9,4,61.7,84.8,0,27,18,6,1,Hoffenheim,58.3,0, German Bundesliga
57.8,2,0,5,13,0,52.3,76.4,0,15,10,3,2,Hertha Berlin,83.3,3,"47,680.","2:30pm, Saturday 15th December 2018.",1,2,395090,42.2,1,3,5,13,2,47.7,76.4,0,9,4,4,2,Stuttgart,68,1, German Bundesliga
51.6,2,1,2,14,2,49.8,71.2,0,12,6,4,3,Eintracht Frankfurt,50,3,"30,805.","7:30pm, Wednesday 19th December 2018.",2,2,395091,48.4,5,2,3,14,3,50.2,71.8,0,17,6,6,2,Mainz,76.9,3, German Bundesliga
47.6,3,0,7,6,2,46.8,85.2,0,7,2,2,4,FC Nurnberg,45,3,"42,323.","5:30pm, Tuesday 18th December 2018.",0,2,395092,52.4,2,4,6,6,2,53.2,87.3,0,16,7,7,2,M'gladbach,69.2,2, German Bundesliga
57.1,2,2,5,10,3,39.6,67.7,1,8,4,2,3,RB Leipzig,71.4,2,"75,000.","7:30pm, Wednesday 19th December 2018.",0,1,395093,42.9,2,3,5,10,2,60.4,78.8,1,10,4,4,2,Bayern Munich,70.6,0, German Bundesliga
39,0,0,1,16,0,45.4,74.3,0,8,3,5,3,Bayer Leverkusen,50,4,"61,548.","5:30pm, Wednesday 19th December 2018.",2,1,395094,61,3,3,7,16,4,54.6,78.9,0,18,11,4,3,Schalke,55,4, German Bundesliga
54.8,7,2,2,8,4,72.9,88,0,11,1,3,1,Borussia Dortmund,61.5,2,"52,000.","7:30pm, Tuesday 18th December 2018.",1,2,395095,45.2,2,2,2,8,0,27.1,68.9,0,8,3,3,2,Fortuna Dusseldorf,57.1,1, German Bundesliga
44.6,3,1,2,19,1,54.7,73.1,0,9,4,2,5,FC Augsburg,52.4,0,"27,939.","7:30pm, Tuesday 18th December 2018.",2,2,395096,55.4,5,2,3,19,3,45.3,72.1,0,18,6,7,0,Hertha Berlin,46.7,1, German Bundesliga
63,4,2,3,7,3,48.7,76.7,0,14,6,4,4,Hoffenheim,56,1,"40,003.","7:30pm, Wednesday 19th December 2018.",1,1,395097,37,10,3,6,7,1,51.3,76.4,0,26,11,5,3,Werder Bremen,60.9,0, German Bundesliga
56.8,0,2,2,13,0,53.4,80.1,0,18,15,3,6,Hannover 96,71.4,2,"23,500.","7:30pm, Wednesday 19th December 2018.",1,1,395098,43.2,2,2,5,13,2,46.6,73.8,0,14,5,7,2,SC Freiburg,77.3,0, German Bundesliga
31.3,3,0,8,10,2,43.5,72.7,0,11,7,1,3,Stuttgart,75,2,"21,780.","7:30pm, Tuesday 18th December 2018.",0,2,395099,68.8,4,0,4,10,2,56.5,76.6,0,16,7,5,1,Wolfsburg,61.5,1, German Bundesliga
45.5,1,1,3,16,0,37.5,77.7,0,7,3,3,3,SC Freiburg,53.3,3,"36,190.","2:30pm, Saturday 22nd December 2018.",1,0,395100,54.5,4,1,12,16,2,62.5,83.7,0,15,8,3,2,FC Nurnberg,83.3,2, German Bundesliga
63.2,1,2,6,4,1,43.4,82.9,0,13,5,7,3,Hertha Berlin,59.1,1,"27,647.","2:30pm, Saturday 22nd December 2018.",1,3,395101,36.8,0,2,4,4,1,56.6,85.5,0,15,8,7,6,Bayer Leverkusen,83.3,0, German Bundesliga
22.2,1,0,2,5,3,45.9,89.6,0,3,0,2,2,M'gladbach,91.7,1,"81,365.","7:30pm, Friday 21st December 2018.",1,2,395102,77.8,2,2,4,5,2,54.1,91.5,0,12,6,4,1,Borussia Dortmund,50,0, German Bundesliga
42.9,0,3,4,10,2,61.4,83.2,0,9,2,7,3,Bayern Munich,71.4,1,"51,500.","5:30pm, Saturday 22nd December 2018.",3,0,395103,57.1,1,2,3,10,4,38.6,74.1,0,10,6,3,4,Eintracht Frankfurt,60,2, German Bundesliga
63.9,7,3,4,13,2,56.9,80,0,16,4,5,2,Wolfsburg,42.1,3,"28,152.","2:30pm, Sunday 23rd December 2018.",3,2,395104,36.1,2,0,3,13,3,43.1,73.1,0,10,4,4,2,FC Augsburg,66.7,2, German Bundesliga
59.5,4,2,7,14,1,43.6,72.9,0,14,4,6,3,Fortuna Dusseldorf,61.1,3,"34,200.","2:30pm, Saturday 22nd December 2018.",1,0,395105,40.5,6,0,4,14,0,56.4,79.6,0,18,9,3,5,Hannover 96,75,2, German Bundesliga
43.8,4,2,4,14,4,55.8,77,0,16,6,6,2,Werder Bremen,77.8,0,"40,455.","2:30pm, Saturday 22nd December 2018.",2,3,395106,56.3,2,2,4,14,7,44.2,70.7,0,13,6,5,5,RB Leipzig,53.8,2, German Bundesliga
39.4,0,0,2,12,4,32.8,72.1,0,12,7,5,5,Mainz,31.6,0,"28,216.","5:00pm, Sunday 23rd December 2018.",1,1,395107,60.6,8,2,9,12,3,67.2,84,0,29,14,7,4,Hoffenheim,73.7,1, German Bundesliga
53.7,1,3,5,10,1,37.9,66,0,14,7,6,4,Schalke,55.6,5,"54,022.","2:30pm, Saturday 22nd December 2018.",3,1,395108,46.3,8,1,2,10,0,62.1,79.8,0,17,4,5,3,Stuttgart,66.7,3, German Bundesliga
46.4,2,4,4,13,0,56.1,81.9,0,16,6,8,2,Hertha Berlin,75,1,"36,112.","2:30pm, Sunday 20th January 2019.",3,1,395109,53.6,6,1,4,13,0,43.9,73.9,0,14,5,3,5,FC Nurnberg,62.5,2, German Bundesliga
18.2,1,1,3,10,1,35.9,72,0,7,3,3,10,M'gladbach,68.8,2,"29,628.","2:30pm, Saturday 19th January 2019.",1,0,395110,81.8,6,1,10,10,1,64.1,85.7,0,22,6,10,2,Bayer Leverkusen,58.8,1, German Bundesliga
60,6,1,5,13,2,53.2,81.8,0,21,8,7,1,SC Freiburg,33.3,1,"49,200.","2:30pm, Saturday 19th January 2019.",1,3,395111,40,0,4,5,13,1,46.8,79.5,0,9,5,4,6,Eintracht Frankfurt,76.5,2, German Bundesliga
50,3,2,3,13,0,50.9,78.8,0,11,5,3,4,Fortuna Dusseldorf,76.9,1,"27,568.","2:30pm, Saturday 19th January 2019.",2,1,395112,50,2,1,5,13,3,49.1,76.8,0,13,5,6,1,FC Augsburg,68.4,3, German Bundesliga
36.7,3,3,6,12,0,55.4,78.4,0,12,4,5,3,Wolfsburg,50,0,"58,827.","5:00pm, Sunday 20th January 2019.",1,2,395113,63.3,6,3,4,12,0,44.6,75,0,20,9,5,4,Schalke,59.1,1, German Bundesliga
53.8,3,1,8,17,1,52.1,80.4,0,23,7,13,0,Werder Bremen,66.7,1,"44,300.","2:30pm, Saturday 19th January 2019.",1,0,395114,46.2,5,0,7,17,2,47.9,77.9,0,10,4,1,12,Hannover 96,50,3, German Bundesliga
50,1,2,7,12,3,52.3,80.1,0,8,3,4,5,Borussia Dortmund,61.9,2,"41,939.","5:30pm, Saturday 19th January 2019.",1,0,395115,50,2,1,6,12,3,47.7,77.8,0,12,5,5,3,RB Leipzig,74.4,3, German Bundesliga
61.8,7,5,6,14,1,56.7,87,0,21,5,9,4,Bayern Munich,55.6,2,"30,150.","7:30pm, Friday 18th January 2019.",3,1,395116,38.2,4,1,2,14,1,43.3,81,0,13,4,5,6,Hoffenheim,72.2,3, German Bundesliga
47.9,5,2,8,9,0,38,66.9,0,14,5,4,6,Mainz,41.7,2,"51,881.","2:30pm, Saturday 19th January 2019.",3,2,395117,52.1,7,4,13,9,0,62,80.3,0,28,13,8,2,Stuttgart,50,2, German Bundesliga
38.3,1,0,5,12,6,46.5,73.2,0,8,4,3,2,FC Nurnberg,83.3,1,"22,005.","2:30pm, Saturday 26th January 2019.",1,2,395118,61.7,5,2,5,12,1,53.5,78.5,0,19,10,4,2,Mainz,90,3, German Bundesliga
50,5,1,3,8,4,36.5,75.7,0,11,3,3,4,Hannover 96,68.4,1,"81,365.","2:30pm, Saturday 26th January 2019.",1,5,395119,50,3,5,6,8,0,63.5,84.8,0,18,6,9,2,Borussia Dortmund,63.2,1, German Bundesliga
47.8,2,0,0,10,4,37.3,74.9,0,4,1,1,4,FC Augsburg,66.7,4,"42,509.","2:30pm, Saturday 26th January 2019.",0,2,395120,52.2,4,1,4,10,3,62.7,86.5,0,14,4,6,1,M'gladbach,53.8,2, German Bundesliga
35.5,3,0,1,9,1,28.8,74,0,7,2,2,3,Stuttgart,58.8,1,"75,000.","2:30pm, Sunday 27th January 2019.",1,4,395121,64.5,3,3,8,9,6,71.2,89.8,0,19,10,6,1,Bayern Munich,83.3,1, German Bundesliga
57.6,2,2,2,11,3,46.4,80.1,0,12,1,9,0,RB Leipzig,81.3,0,"34,394.","5:00pm, Sunday 27th January 2019.",4,0,395122,42.4,5,0,8,11,1,53.6,80.4,0,10,5,0,4,Fortuna Dusseldorf,80,1, German Bundesliga
53.7,3,1,6,16,0,53.3,78.7,0,13,4,6,2,Schalke,58.3,1,"43,027.","7:30pm, Friday 25th January 2019.",2,2,395123,46.3,6,2,3,16,3,46.7,76,0,11,1,4,4,Hertha Berlin,71.4,2, German Bundesliga
65.6,2,2,3,12,3,52.3,72.5,0,8,2,4,10,Eintracht Frankfurt,53.8,2,"42,100.","5:30pm, Saturday 26th January 2019.",2,2,395124,34.4,4,3,8,12,2,47.7,68.8,0,18,5,9,2,Werder Bremen,85.7,4, German Bundesliga
37.1,1,5,1,17,0,57.1,81.5,0,16,4,11,6,Hoffenheim,56.3,2,"23,900.","2:30pm, Saturday 26th January 2019.",4,2,395125,62.9,6,1,6,17,1,42.9,72.9,0,20,6,8,7,SC Freiburg,55,0, German Bundesliga
33.3,2,2,6,10,0,54.1,82.8,0,23,7,14,3,Bayer Leverkusen,100,3,"21,736.","2:30pm, Saturday 26th January 2019.",3,0,395126,66.7,3,2,5,10,6,45.9,76.2,0,11,4,4,11,Wolfsburg,68.4,5, German Bundesliga
43.5,5,0,7,17,2,60.1,83.8,0,10,2,3,1,Werder Bremen,52.6,1,"35,753.","2:30pm, Saturday 2nd February 2019.",1,1,395127,56.5,4,0,3,17,2,39.9,74.8,0,11,5,2,2,FC Nurnberg,37.5,4, German Bundesliga
53.6,6,2,4,13,1,51.2,80.5,0,17,5,6,1,Bayern Munich,66.7,2,"30,210.","2:30pm, Saturday 2nd February 2019.",1,3,395128,46.4,4,2,7,13,1,48.8,78.6,0,10,2,4,5,Bayer Leverkusen,50,3, German Bundesliga
51,2,2,4,15,1,59.1,79.7,0,13,7,4,6,Borussia Dortmund,70.6,2,"51,500.","2:30pm, Saturday 2nd February 2019.",1,1,395129,49,2,2,6,15,2,40.9,69,0,12,3,7,3,Eintracht Frankfurt,58.1,2, German Bundesliga
29.6,3,0,3,19,4,47.1,73.2,0,5,2,0,5,Mainz,64.3,1,"25,733.","2:30pm, Sunday 3rd February 2019.",0,3,395130,70.4,3,3,7,19,3,52.9,77,0,16,5,8,0,FC Augsburg,66.7,0, German Bundesliga
47.8,2,2,6,10,3,62.1,89.1,0,16,5,9,1,M'gladbach,56.3,2,"62,271.","5:30pm, Saturday 2nd February 2019.",2,0,395131,52.2,4,1,1,10,3,37.9,83.5,1,10,5,1,7,Schalke,36.4,1, German Bundesliga
74.5,6,1,7,15,2,54.3,75.3,0,19,5,8,1,RB Leipzig,50,2,"32,400.","7:30pm, Friday 1st February 2019.",3,0,395132,25.5,2,0,0,15,2,45.7,69.4,0,5,2,1,5,Hannover 96,52.6,2, German Bundesliga
48.8,1,2,7,19,0,47.8,77.2,0,8,3,4,4,Wolfsburg,64.3,1,"39,259.","2:30pm, Saturday 2nd February 2019.",1,0,395133,51.2,4,2,3,19,2,52.2,81.2,0,11,3,4,3,Hertha Berlin,62.5,3, German Bundesliga
61.4,1,2,5,22,2,36.4,69.1,0,9,3,5,3,Fortuna Dusseldorf,60,4,"24,747.","2:30pm, Saturday 2nd February 2019.",1,1,395134,38.6,5,1,5,22,1,63.6,83.6,0,14,5,4,4,Hoffenheim,87.5,3, German Bundesliga
46.7,7,3,8,9,1,31,68.2,0,16,5,4,3,SC Freiburg,70.6,0,"51,009.","5:00pm, Sunday 3rd February 2019.",2,2,395135,53.3,5,0,7,9,1,69,83.7,1,17,8,4,2,Stuttgart,62.5,3, German Bundesliga
52,3,5,4,14,2,71.6,87.2,0,18,8,7,1,Bayer Leverkusen,64.3,1,"21,905.","7:30pm, Friday 8th February 2019.",5,1,395136,48,6,4,4,14,5,28.4,66.2,0,15,7,2,2,Mainz,56,3, German Bundesliga
38.1,3,4,8,7,1,40.9,81,0,14,5,6,4,Hoffenheim,62.5,3,"81,365.","2:30pm, Saturday 9th February 2019.",3,3,395137,61.9,3,2,7,7,3,59.1,87.7,0,16,6,7,3,Borussia Dortmund,61.1,0, German Bundesliga
