web-scraper-order,web-scraper-start-url,Games,Games-href,Date,Teams,ODDH,ODDD,ODDA,Warning
"1600973239-615","https://www.oddsportal.com/soccer/england/championship-2019-2020/results/","Birmingham - Swansea","https://www.oddsportal.com/soccer/england/championship-2019-2020/birmingham-swansea-jmtmXQyG/","Wednesday, 08 Jul  2020, 17:00","Birmingham - Swansea","2.79","3.27","2.61","Final result"
"1600972750-420","https://www.oddsportal.com/soccer/england/championship-2019-2020/results/","Birmingham - Wigan","https://www.oddsportal.com/soccer/england/championship-2019-2020/birmingham-wigan-8GrWKjeD/","Wednesday, 01 Jan  2020, 14:00","Birmingham - Wigan","2.19","3.26","3.52","Final result"
"1600973090-555","https://www.oddsportal.com/soccer/england/championship-2019-2020/results/","Birmingham - Reading","https://www.oddsportal.com/soccer/england/championship-2019-2020/birmingham-reading-2slYVPMc/","Saturday, 07 Mar  2020, 14:00","Birmingham - Reading","2.04","3.47","3.77","Final result"
"1600973167-586","https://www.oddsportal.com/soccer/england/championship-2019-2020/results/","QPR - Fulham","https://www.oddsportal.com/soccer/england/championship-2019-2020/qpr-fulham-0bNJVypC/","Tuesday, 30 Jun  2020, 17:30","QPR - Fulham","3.34","3.43","2.21","Final result"
"1600973334-653","https://www.oddsportal.com/soccer/england/championship-2019-2020/results/","Barnsley - Nottingham","https://www.oddsportal.com/soccer/england/championship-2019-2020/barnsley-nottingham-jNYNONXK/","Sunday, 19 Jul  2020, 14:00","Barnsley - Nottingham","2.62","3.27","2.79","Final result"
"1600973082-552","https://www.oddsportal.com/soccer/england/championship-2019-2020/results/","Leeds - Huddersfield","https://www.oddsportal.com/soccer/england/championship-2019-2020/leeds-huddersfield-QqugR1yT/","Saturday, 07 Mar  2020, 14:00","Leeds - Huddersfield","1.46","4.49","7.23","Final result"
"1600972000-120","https://www.oddsportal.com/soccer/england/championship-2019-2020/results/","Blackburn - Charlton","https://www.oddsportal.com/soccer/england/championship-2019-2020/blackburn-charlton-tCBHK9WQ/","Saturday, 03 Aug  2019, 14:00","Blackburn - Charlton","1.69","3.81","5.44","Final result"
"1600972125-170","https://www.oddsportal.com/soccer/england/championship-2019-2020/results/","Barnsley - Luton","https://www.oddsportal.com/soccer/england/championship-2019-2020/barnsley-luton-QB57fGDc/","Saturday, 24 Aug  2019, 14:00","Barnsley - Luton","2.35","3.47","3.05","Final result"
"1600973217-606","https://www.oddsportal.com/soccer/england/championship-2019-2020/results/","Nottingham - Fulham","https://www.oddsportal.com/soccer/england/championship-2019-2020/nottingham-fulham-l2ArehDN/","Tuesday, 07 Jul  2020, 16:00","Nottingham - Fulham","2.79","3.06","2.76","Final result"
"1600973137-574","https://www.oddsportal.com/soccer/england/championship-2019-2020/results/","Derby - Reading","https://www.oddsportal.com/soccer/england/championship-2019-2020/derby-reading-8UTyLKVg/","Saturday, 27 Jun  2020, 12:00","Derby - Reading","2.09","3.35","3.72","Final result"
"1600972800-440","https://www.oddsportal.com/soccer/england/championship-2019-2020/results/","Sheffield Wed - Blackburn","https://www.oddsportal.com/soccer/england/championship-2019-2020/sheffield-wed-blackburn-xWOcsv8p/","Saturday, 18 Jan  2020, 14:00","Sheffield Wed - Blackburn","1.94","3.36","4.30","Final result"
"1600972361-264","https://www.oddsportal.com/soccer/england/championship-2019-2020/results/","West Brom - Barnsley","https://www.oddsportal.com/soccer/england/championship-2019-2020/west-brom-barnsley-hIyUshnr/","Tuesday, 22 Oct  2019, 19:00","West Brom - Barnsley","1.34","5.63","8.49","Final result"
"1600973169-587","https://www.oddsportal.com/soccer/england/championship-2019-2020/results/","Wigan - Stoke","https://www.oddsportal.com/soccer/england/championship-2019-2020/wigan-stoke-city-CxixlJat/","Tuesday, 30 Jun  2020, 18:45","Wigan - Stoke","2.73","2.97","2.92","Final result"
"1600972127-171","https://www.oddsportal.com/soccer/england/championship-2019-2020/results/","Stoke - Leeds","https://www.oddsportal.com/soccer/england/championship-2019-2020/stoke-city-leeds-YyVp8Zsc/","Saturday, 24 Aug  2019, 14:00","Stoke - Leeds","3.73","3.44","2.07","Final result"
"1600972293-237","https://www.oddsportal.com/soccer/england/championship-2019-2020/results/","Swansea - Stoke","https://www.oddsportal.com/soccer/england/championship-2019-2020/swansea-stoke-city-WlQoYyK9/","Saturday, 05 Oct  2019, 14:00","Swansea - Stoke","2.02","3.45","3.88","Final result"
"1600972318-247","https://www.oddsportal.com/soccer/england/championship-2019-2020/results/","Blackburn - Huddersfield","https://www.oddsportal.com/soccer/england/championship-2019-2020/blackburn-huddersfield-pvPHl33c/","Saturday, 19 Oct  2019, 11:30","Blackburn - Huddersfield","2.02","3.40","3.96","Final result"
"1600972034-134","https://www.oddsportal.com/soccer/england/championship-2019-2020/results/","Derby - Swansea","https://www.oddsportal.com/soccer/england/championship-2019-2020/derby-swansea-6qEWI5E5/","Saturday, 10 Aug  2019, 14:00","Derby - Swansea","2.33","3.31","3.26","Final result"
"1600972582-352","https://www.oddsportal.com/soccer/england/championship-2019-2020/results/","West Brom - Swansea","https://www.oddsportal.com/soccer/england/championship-2019-2020/west-brom-swansea-OQeLNnCm/","Sunday, 08 Dec  2019, 11:00","West Brom - Swansea","1.57","4.25","5.81","Final result"
"1600972661-384","https://www.oddsportal.com/soccer/england/championship-2019-2020/results/","Hull - Birmingham","https://www.oddsportal.com/soccer/england/championship-2019-2020/hull-city-birmingham-f9dN5Kk9/","Saturday, 21 Dec  2019, 14:00","Hull - Birmingham","1.96","3.57","3.97","Final result"
"1600973366-666","https://www.oddsportal.com/soccer/england/championship-2019-2020/results/","Swansea - Brentford","https://www.oddsportal.com/soccer/england/championship-2019-2020/swansea-brentford-YPbrraBJ/","Sunday, 26 Jul  2020, 17:30","Swansea - Brentford","3.84","3.33","2.06","Final result"
"1600972271-228","https://www.oddsportal.com/soccer/england/championship-2019-2020/results/","Reading - Fulham","https://www.oddsportal.com/soccer/england/championship-2019-2020/reading-fulham-YuTDKOlH/","Tuesday, 01 Oct  2019, 19:00","Reading - Fulham","3.55","3.61","2.07","Final result"
"1600972200-200","https://www.oddsportal.com/soccer/england/championship-2019-2020/results/","Sheffield Wed - Fulham","https://www.oddsportal.com/soccer/england/championship-2019-2020/sheffield-wed-fulham-t6GcMP27/","Saturday, 21 Sep  2019, 14:00","Sheffield Wed - Fulham","2.80","3.36","2.59","Final result"
"1600972137-175","https://www.oddsportal.com/soccer/england/championship-2019-2020/results/","Bristol City - Middlesbrough","https://www.oddsportal.com/soccer/england/championship-2019-2020/bristol-city-middlesbrough-8fNc5XRF/","Saturday, 31 Aug  2019, 11:30","Bristol City - Middlesbrough","2.15","3.41","3.53","Final result"
"1600972027-131","https://www.oddsportal.com/soccer/england/championship-2019-2020/results/","Middlesbrough - Brentford","https://www.oddsportal.com/soccer/england/championship-2019-2020/middlesbrough-brentford-EZnSQpg0/","Saturday, 10 Aug  2019, 14:00","Middlesbrough - Brentford","2.49","3.39","2.92","Final result"
"1600972090-156","https://www.oddsportal.com/soccer/england/championship-2019-2020/results/","Preston - Stoke","https://www.oddsportal.com/soccer/england/championship-2019-2020/preston-stoke-city-0IoTWCLj/","Wednesday, 21 Aug  2019, 18:45","Preston - Stoke","2.60","3.16","2.94","Final result"
"1600973196-598","https://www.oddsportal.com/soccer/england/championship-2019-2020/results/","Huddersfield - Preston","https://www.oddsportal.com/soccer/england/championship-2019-2020/huddersfield-preston-SYt1rFTH/","Saturday, 04 Jul  2020, 14:00","Huddersfield - Preston","2.60","3.11","2.94","Final result"
"1600973257-622","https://www.oddsportal.com/soccer/england/championship-2019-2020/results/","QPR - Sheffield Wed","https://www.oddsportal.com/soccer/england/championship-2019-2020/qpr-sheffield-wed-rw7YD6J2/","Saturday, 11 Jul  2020, 14:00","QPR - Sheffield Wed","3.14","3.47","2.26","Final result"
"1600973077-550","https://www.oddsportal.com/soccer/england/championship-2019-2020/results/","Stoke - Hull","https://www.oddsportal.com/soccer/england/championship-2019-2020/stoke-city-hull-city-OKKTKaEd/","Saturday, 07 Mar  2020, 14:00","Stoke - Hull","1.48","4.32","7.19","Final result"
"1600972894-476","https://www.oddsportal.com/soccer/england/championship-2019-2020/results/","Barnsley - Sheffield Wed","https://www.oddsportal.com/soccer/england/championship-2019-2020/barnsley-sheffield-wed-2XbBYOs3/","Saturday, 08 Feb  2020, 12:30","Barnsley - Sheffield Wed","2.75","3.37","2.59","Final result"
"1600972130-172","https://www.oddsportal.com/soccer/england/championship-2019-2020/results/","QPR - Wigan","https://www.oddsportal.com/soccer/england/championship-2019-2020/qpr-wigan-KYt3qj5d/","Saturday, 24 Aug  2019, 14:00","QPR - Wigan","1.98","3.62","3.87","Final result"
"1600972614-365","https://www.oddsportal.com/soccer/england/championship-2019-2020/results/","Charlton - Hull","https://www.oddsportal.com/soccer/england/championship-2019-2020/charlton-hull-city-pGpn8hfA/","Friday, 13 Dec  2019, 18:45","Charlton - Hull","3.92","3.72","1.92","Final result"
"1600972846-458","https://www.oddsportal.com/soccer/england/championship-2019-2020/results/","Cardiff - West Brom","https://www.oddsportal.com/soccer/england/championship-2019-2020/cardiff-west-brom-MFYHEUjU/","Tuesday, 28 Jan  2020, 18:45","Cardiff - West Brom","3.00","3.21","2.50","Final result"
"1600972686-394","https://www.oddsportal.com/soccer/england/championship-2019-2020/results/","Charlton - Bristol City","https://www.oddsportal.com/soccer/england/championship-2019-2020/charlton-bristol-city-SMG0JwK8/","Thursday, 26 Dec  2019, 14:00","Charlton - Bristol City","3.02","3.40","2.39","Final result"
"1600972577-350","https://www.oddsportal.com/soccer/england/championship-2019-2020/results/","Cardiff - Barnsley","https://www.oddsportal.com/soccer/england/championship-2019-2020/cardiff-barnsley-pzcHOSds/","Saturday, 07 Dec  2019, 14:00","Cardiff - Barnsley","1.78","3.86","4.47","Final result"
"1600972710-404","https://www.oddsportal.com/soccer/england/championship-2019-2020/results/","QPR - Hull","https://www.oddsportal.com/soccer/england/championship-2019-2020/qpr-hull-city-lESUMCQ0/","Sunday, 29 Dec  2019, 14:00","QPR - Hull","2.45","3.68","2.73","Final result"
"1600972718-407","https://www.oddsportal.com/soccer/england/championship-2019-2020/results/","Millwall - Brentford","https://www.oddsportal.com/soccer/england/championship-2019-2020/millwall-brentford-2cQIPEtr/","Sunday, 29 Dec  2019, 14:00","Millwall - Brentford","3.84","3.26","2.10","Final result"
"1600972451-300","https://www.oddsportal.com/soccer/england/championship-2019-2020/results/","Leeds - Blackburn","https://www.oddsportal.com/soccer/england/championship-2019-2020/leeds-blackburn-CY0bb28e/","Saturday, 09 Nov  2019, 14:00","Leeds - Blackburn","1.44","4.61","7.58","Final result"
"1600973373-669","https://www.oddsportal.com/soccer/england/championship-2019-2020/results/","Fulham - Cardiff","https://www.oddsportal.com/soccer/england/championship-2019-2020/fulham-cardiff-tWmIyclm/","Thursday, 30 Jul  2020, 18:45","Fulham - Cardiff","2.04","3.49","3.70","Final result"
"1600972330-252","https://www.oddsportal.com/soccer/england/championship-2019-2020/results/","Leeds - Birmingham","https://www.oddsportal.com/soccer/england/championship-2019-2020/leeds-birmingham-C6rRpL2M/","Saturday, 19 Oct  2019, 14:00","Leeds - Birmingham","1.45","4.43","7.85","Final result"
"1600972421-288","https://www.oddsportal.com/soccer/england/championship-2019-2020/results/","Cardiff - Birmingham","https://www.oddsportal.com/soccer/england/championship-2019-2020/cardiff-birmingham-foMyOid2/","Saturday, 02 Nov  2019, 14:00","Cardiff - Birmingham","2.15","3.19","3.78","Final result"
"1600972313-245","https://www.oddsportal.com/soccer/england/championship-2019-2020/results/","Bristol City - Reading","https://www.oddsportal.com/soccer/england/championship-2019-2020/bristol-city-reading-hp0vypZc/","Saturday, 05 Oct  2019, 14:00","Bristol City - Reading","2.10","3.49","3.58","Final result"
"1600972783-433","https://www.oddsportal.com/soccer/england/championship-2019-2020/results/","Charlton - West Brom","https://www.oddsportal.com/soccer/england/championship-2019-2020/charlton-west-brom-2yDTw51h/","Saturday, 11 Jan  2020, 14:00","Charlton - West Brom","5.62","4.09","1.60","Final result"
"1600972185-194","https://www.oddsportal.com/soccer/england/championship-2019-2020/results/","Charlton - Birmingham","https://www.oddsportal.com/soccer/england/championship-2019-2020/charlton-birmingham-zVtuIABL/","Saturday, 14 Sep  2019, 14:00","Charlton - Birmingham","2.39","3.26","3.17","Final result"
"1600972118-167","https://www.oddsportal.com/soccer/england/championship-2019-2020/results/","Fulham - Nottingham","https://www.oddsportal.com/soccer/england/championship-2019-2020/fulham-nottingham-G0bKiEcG/","Saturday, 24 Aug  2019, 14:00","Fulham - Nottingham","1.63","3.99","5.60","Final result"
"1600972055-142","https://www.oddsportal.com/soccer/england/championship-2019-2020/results/","Nottingham - Birmingham","https://www.oddsportal.com/soccer/england/championship-2019-2020/nottingham-birmingham-xx0Iy27I/","Saturday, 17 Aug  2019, 14:00","Nottingham - Birmingham","2.21","3.14","3.69","Final result"
"1600973095-557","https://www.oddsportal.com/soccer/england/championship-2019-2020/results/","Derby - Blackburn","https://www.oddsportal.com/soccer/england/championship-2019-2020/derby-blackburn-WMukSsMM/","Sunday, 08 Mar  2020, 14:00","Derby - Blackburn","2.49","3.25","2.97","Final result"
"1600972937-493","https://www.oddsportal.com/soccer/england/championship-2019-2020/results/","Luton - Sheffield Wed","https://www.oddsportal.com/soccer/england/championship-2019-2020/luton-sheffield-wed-naXXyble/","Wednesday, 12 Feb  2020, 18:45","Luton - Sheffield Wed","3.42","3.45","2.16","Final result"
"1600972410-284","https://www.oddsportal.com/soccer/england/championship-2019-2020/results/","Luton - Nottingham","https://www.oddsportal.com/soccer/england/championship-2019-2020/luton-nottingham-nus62pUO/","Saturday, 02 Nov  2019, 14:00","Luton - Nottingham","2.65","3.47","2.66","Final result"
"1600972899-478","https://www.oddsportal.com/soccer/england/championship-2019-2020/results/","Stoke - Charlton","https://www.oddsportal.com/soccer/england/championship-2019-2020/stoke-city-charlton-8hp6NbZ1/","Saturday, 08 Feb  2020, 14:00","Stoke - Charlton","1.64","3.73","5.93","Final result"
"1600972559-343","https://www.oddsportal.com/soccer/england/championship-2019-2020/results/","Sheffield Wed - Brentford","https://www.oddsportal.com/soccer/england/championship-2019-2020/sheffield-wed-brentford-0Eoli0JI/","Saturday, 07 Dec  2019, 14:00","Sheffield Wed - Brentford","2.59","3.25","2.86","Final result"
"1600972062-145","https://www.oddsportal.com/soccer/england/championship-2019-2020/results/","Bristol City - QPR","https://www.oddsportal.com/soccer/england/championship-2019-2020/bristol-city-qpr-Yq31up8g/","Saturday, 17 Aug  2019, 14:00","Bristol City - QPR","2.10","3.45","3.65","Final result"
"1600972810-444","https://www.oddsportal.com/soccer/england/championship-2019-2020/results/","Derby - Hull","https://www.oddsportal.com/soccer/england/championship-2019-2020/derby-hull-city-Man6iOVi/","Saturday, 18 Jan  2020, 14:00","Derby - Hull","2.31","3.43","3.12","Final result"
"1600973279-631","https://www.oddsportal.com/soccer/england/championship-2019-2020/results/","Wigan - Hull","https://www.oddsportal.com/soccer/england/championship-2019-2020/wigan-hull-city-dnKKP3IE/","Tuesday, 14 Jul  2020, 17:00","Wigan - Hull","1.78","3.80","4.49","Final result"
"1600972828-451","https://www.oddsportal.com/soccer/england/championship-2019-2020/results/","Nottingham - Reading","https://www.oddsportal.com/soccer/england/championship-2019-2020/nottingham-reading-fBmOiTF6/","Wednesday, 22 Jan  2020, 18:45","Nottingham - Reading","1.97","3.47","4.05","Final result"
"1600973301-640","https://www.oddsportal.com/soccer/england/championship-2019-2020/results/","Birmingham - Charlton","https://www.oddsportal.com/soccer/england/championship-2019-2020/birmingham-charlton-4hesCplF/","Wednesday, 15 Jul  2020, 17:00","Birmingham - Charlton","2.44","3.17","3.11","Final result"
"1600972564-345","https://www.oddsportal.com/soccer/england/championship-2019-2020/results/","QPR - Preston","https://www.oddsportal.com/soccer/england/championship-2019-2020/qpr-preston-hlrtgMl6/","Saturday, 07 Dec  2019, 14:00","QPR - Preston","2.16","3.73","3.22","Final result"
"1600972215-206","https://www.oddsportal.com/soccer/england/championship-2019-2020/results/","Bristol City - Swansea","https://www.oddsportal.com/soccer/england/championship-2019-2020/bristol-city-swansea-lSRIU2DH/","Saturday, 21 Sep  2019, 14:00","Bristol City - Swansea","2.70","3.47","2.61","Final result"
"1600973038-534","https://www.oddsportal.com/soccer/england/championship-2019-2020/results/","Hull - Leeds","https://www.oddsportal.com/soccer/england/championship-2019-2020/hull-city-leeds-2T8aHQ74/","Saturday, 29 Feb  2020, 11:30","Hull - Leeds","9.67","5.66","1.31","Final result"
"1600972959-502","https://www.oddsportal.com/soccer/england/championship-2019-2020/results/","Preston - Millwall","https://www.oddsportal.com/soccer/england/championship-2019-2020/preston-millwall-YFeFlyY0/","Saturday, 15 Feb  2020, 14:00","Preston - Millwall","2.19","3.12","3.75","Final result"
"1600972728-411","https://www.oddsportal.com/soccer/england/championship-2019-2020/results/","Birmingham - Leeds","https://www.oddsportal.com/soccer/england/championship-2019-2020/birmingham-leeds-8f7e8DB7/","Sunday, 29 Dec  2019, 14:00","Birmingham - Leeds","5.17","3.76","1.71","Final result"
"1600973204-601","https://www.oddsportal.com/soccer/england/championship-2019-2020/results/","Brentford - Wigan","https://www.oddsportal.com/soccer/england/championship-2019-2020/brentford-wigan-K2fpncUh/","Saturday, 04 Jul  2020, 14:00","Brentford - Wigan","1.49","4.26","7.05","Final result"
"1600973142-576","https://www.oddsportal.com/soccer/england/championship-2019-2020/results/","Wigan - Blackburn","https://www.oddsportal.com/soccer/england/championship-2019-2020/wigan-blackburn-necpHxVI/","Saturday, 27 Jun  2020, 14:00","Wigan - Blackburn","2.61","2.99","3.06","Final result"
"1600972676-390","https://www.oddsportal.com/soccer/england/championship-2019-2020/results/","Stoke - Sheffield Wed","https://www.oddsportal.com/soccer/england/championship-2019-2020/stoke-city-sheffield-wed-GnklAZte/","Thursday, 26 Dec  2019, 14:00","Stoke - Sheffield Wed","2.90","3.10","2.66","Final result"
"1600972103-161","https://www.oddsportal.com/soccer/england/championship-2019-2020/results/","West Brom - Reading","https://www.oddsportal.com/soccer/england/championship-2019-2020/west-brom-reading-nL63edbi/","Wednesday, 21 Aug  2019, 19:00","West Brom - Reading","1.74","3.75","4.99","Final result"
"1600972820-448","https://www.oddsportal.com/soccer/england/championship-2019-2020/results/","West Brom - Stoke","https://www.oddsportal.com/soccer/england/championship-2019-2020/west-brom-stoke-city-GMN1tbNj/","Monday, 20 Jan  2020, 19:00","West Brom - Stoke","2.02","3.31","3.99","Final result"
"1600972431-292","https://www.oddsportal.com/soccer/england/championship-2019-2020/results/","Stoke - West Brom","https://www.oddsportal.com/soccer/england/championship-2019-2020/stoke-city-west-brom-x4MFMmFt/","Monday, 04 Nov  2019, 19:00","Stoke - West Brom","3.01","3.29","2.43","Final result"
"1600972778-431","https://www.oddsportal.com/soccer/england/championship-2019-2020/results/","Leeds - Sheffield Wed","https://www.oddsportal.com/soccer/england/championship-2019-2020/leeds-sheffield-wed-b36xxqW4/","Saturday, 11 Jan  2020, 14:00","Leeds - Sheffield Wed","1.57","3.96","6.32","Final result"
"1600972954-500","https://www.oddsportal.com/soccer/england/championship-2019-2020/results/","Sheffield Wed - Reading","https://www.oddsportal.com/soccer/england/championship-2019-2020/sheffield-wed-reading-UskOnF2D/","Saturday, 15 Feb  2020, 14:00","Sheffield Wed - Reading","2.12","3.24","3.77","Final result"
"1600973182-592","https://www.oddsportal.com/soccer/england/championship-2019-2020/results/","Sheffield Wed - West Brom","https://www.oddsportal.com/soccer/england/championship-2019-2020/sheffield-wed-west-brom-AT4AhaiP/","Wednesday, 01 Jul  2020, 18:45","Sheffield Wed - West Brom","4.43","3.58","1.85","Final result"
"1600972175-190","https://www.oddsportal.com/soccer/england/championship-2019-2020/results/","QPR - Luton","https://www.oddsportal.com/soccer/england/championship-2019-2020/qpr-luton-8xUR86Y7/","Saturday, 14 Sep  2019, 14:00","QPR - Luton","2.01","3.64","3.71","Final result"
"1600972022-129","https://www.oddsportal.com/soccer/england/championship-2019-2020/results/","QPR - Huddersfield","https://www.oddsportal.com/soccer/england/championship-2019-2020/qpr-huddersfield-nmozPONC/","Saturday, 10 Aug  2019, 14:00","QPR - Huddersfield","2.57","3.25","2.93","Final result"
"1600972323-249","https://www.oddsportal.com/soccer/england/championship-2019-2020/results/","Reading - Preston","https://www.oddsportal.com/soccer/england/championship-2019-2020/reading-preston-QDO1vJuj/","Saturday, 19 Oct  2019, 14:00","Reading - Preston","2.60","3.38","2.77","Final result"
"1600972180-192","https://www.oddsportal.com/soccer/england/championship-2019-2020/results/","Middlesbrough - Reading","https://www.oddsportal.com/soccer/england/championship-2019-2020/middlesbrough-reading-nNuJAS3e/","Saturday, 14 Sep  2019, 14:00","Middlesbrough - Reading","2.08","3.46","3.67","Final result"
"1600972776-430","https://www.oddsportal.com/soccer/england/championship-2019-2020/results/","Luton - Birmingham","https://www.oddsportal.com/soccer/england/championship-2019-2020/luton-birmingham-xf5ty3oB/","Saturday, 11 Jan  2020, 14:00","Luton - Birmingham","2.91","3.54","2.38","Final result"
"1600973356-662","https://www.oddsportal.com/soccer/england/championship-2019-2020/results/","Cardiff - Hull","https://www.oddsportal.com/soccer/england/championship-2019-2020/cardiff-hull-city-Uw1MoQj9/","Wednesday, 22 Jul  2020, 18:30","Cardiff - Hull","1.45","4.68","6.92","Final result"
"1600972080-152","https://www.oddsportal.com/soccer/england/championship-2019-2020/results/","Hull - Blackburn","https://www.oddsportal.com/soccer/england/championship-2019-2020/hull-city-blackburn-QwSvg3xg/","Tuesday, 20 Aug  2019, 18:45","Hull - Blackburn","2.56","3.48","2.73","Final result"
"1600972795-438","https://www.oddsportal.com/soccer/england/championship-2019-2020/results/","QPR - Leeds","https://www.oddsportal.com/soccer/england/championship-2019-2020/qpr-leeds-pvXVoKaT/","Saturday, 18 Jan  2020, 11:30","QPR - Leeds","4.80","4.41","1.64","Final result"
"1600972785-434","https://www.oddsportal.com/soccer/england/championship-2019-2020/results/","Blackburn - Preston","https://www.oddsportal.com/soccer/england/championship-2019-2020/blackburn-preston-UNELuRWu/","Saturday, 11 Jan  2020, 14:00","Blackburn - Preston","2.64","3.19","2.82","Final result"
